Date,National/State/County,State,state,County,fips,Last Update,Data Quality Grade,Total Cases,New Cases,Total Deaths,New Deaths,Total Cases (adj.),New Cases (adj.)
2020-03-14,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,,6,5,0,0,-9,-18
2020-03-15,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,,12,6,0,0,35,5
2020-03-16,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,,28,16,0,0,28,13
2020-03-17,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,,36,8,0,0,44,23
2020-03-18,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,,46,10,0,0,47,23
2020-03-19,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,,68,22,0,0,57,36
2020-03-20,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,,81,13,0,0,85,30
2020-03-21,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,,124,43,0,0,96,38
2020-03-22,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,,138,14,0,0,155,43
2020-03-23,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,C,167,29,0,0,159,33
2020-03-24,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,C,215,48,0,0,193,40
2020-03-25,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,C,283,68,0,0,254,50
2020-03-26,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,C,506,223,1,1,339,101
2020-03-27,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,587,81,3,2,660,130
2020-03-28,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,696,109,3,0,698,145
2020-03-29,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,806,110,4,1,806,113
2020-03-30,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,859,53,6,2,916,108
2020-03-31,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,981,122,13,7,935,89
2020-04-01,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,1077,96,26,13,1084,109
2020-04-02,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,1233,156,32,6,1176,164
2020-04-03,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,1432,199,35,3,1366,126
2020-04-04,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,1580,148,43,8,1604,223
2020-04-05,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,1796,216,45,2,1738,160
2020-04-06,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,1968,172,50,5,1988,177
2020-04-07,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,2119,151,56,6,2148,186
2020-04-08,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,2369,250,66,10,2282,168
2020-04-09,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,2769,400,74,8,2583,327
2020-04-10,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,2968,199,80,6,3093,277
2020-04-11,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,3191,223,91,11,3218,315
2020-04-12,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,3525,334,93,2,3425,228
2020-04-13,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,3734,209,99,6,3818,262
2020-04-14,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,3876,142,110,11,3978,247
2020-04-15,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,4113,237,121,11,4060,190
2020-04-16,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,4345,232,133,12,4328,332
2020-04-17,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,4530,185,144,11,4570,214
2020-04-18,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,4655,125,146,2,4731,267
2020-04-19,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,4837,182,154,8,4811,167
2020-04-20,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,5025,188,167,13,5008,164
2020-04-21,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,5231,206,177,10,5206,189
2020-04-22,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,5465,234,194,17,5427,196
2020-04-23,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,5778,313,197,3,5683,334
2020-04-24,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,5832,54,197,0,6052,246
2020-04-25,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,6137,305,212,15,5976,197
2020-04-26,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,6270,133,216,4,6376,218
2020-04-27,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,6499,229,222,6,6447,163
2020-04-28,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,6687,188,242,20,6706,210
2020-04-29,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,6842,155,245,3,6883,197
2020-04-30,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,7019,177,269,24,7014,272
2020-05-01,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,7158,139,279,10,7194,172
2020-05-02,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,7434,276,288,9,7312,210
2020-05-03,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,7725,291,290,2,7660,210
2020-05-04,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,8025,300,296,6,7989,234
2020-05-05,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,8285,260,313,17,8310,282
2020-05-06,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,8581,296,340,27,8555,266
2020-05-07,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,8898,317,349,9,8866,431
2020-05-08,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,9221,323,375,26,9202,281
2020-05-09,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,9567,346,388,13,9536,401
2020-05-10,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,9777,210,393,5,9900,315
2020-05-11,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,10009,232,401,8,10038,240
2020-05-12,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,10310,301,429,28,10253,248
2020-05-13,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,10617,307,449,20,10587,271
2020-05-14,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,10968,351,467,18,10912,444
2020-05-15,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,11216,248,476,9,11296,299
2020-05-16,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,11523,307,485,9,11497,361
2020-05-17,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,11771,248,488,3,11819,282
2020-05-18,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,12086,315,489,1,12039,244
2020-05-19,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,12376,290,504,15,12382,295
2020-05-20,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,12744,368,517,13,12668,286
2020-05-21,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,13119,375,529,12,13081,503
2020-05-22,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,13563,444,537,8,13478,328
2020-05-23,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,13938,375,546,9,13972,512
2020-05-24,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,14327,389,551,5,14327,370
2020-05-25,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,14730,403,562,11,14716,348
2020-05-26,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,15396,666,575,13,15127,392
2020-05-27,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,15843,447,581,6,15952,519
2020-05-28,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,16310,467,590,9,16335,729
2020-05-29,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,16823,513,605,15,16787,442
2020-05-30,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,17359,536,618,13,17321,628
2020-05-31,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,17903,544,631,13,17879,485
2020-06-01,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,18363,460,646,15,18437,469
2020-06-02,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,18642,279,651,5,18854,481
2020-06-03,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,18851,209,653,2,19008,365
2020-06-04,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,19072,221,653,0,19124,433
2020-06-05,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,19387,315,676,23,19315,244
2020-06-06,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,20043,656,689,13,19672,373
2020-06-07,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,20500,457,692,3,20547,438
2020-06-08,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,20925,425,718,26,20976,408
2020-06-09,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,21422,497,729,11,21371,433
2020-06-10,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,21989,567,744,15,21898,453
2020-06-11,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,22845,856,755,11,22519,776
2020-06-12,State,Alabama,AL,N/A,01,2020-06-13T01:48:41Z,B,23710,865,769,14,23567,610
2020-03-06,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-07,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-08,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-09,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-10,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-11,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-12,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,6,6,0,0,-11,-5
2020-03-13,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,9,3,0,0,15,-6
2020-03-14,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,12,3,0,0,27,-8
2020-03-15,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,16,4,0,0,30,-9
2020-03-16,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,22,6,0,0,31,-9
2020-03-17,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,22,0,0,0,32,-9
2020-03-18,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,33,11,0,0,30,-10
2020-03-19,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,46,13,0,0,36,-9
2020-03-20,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,96,50,0,0,49,-8
2020-03-21,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,118,22,0,0,93,-5
2020-03-22,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,,165,47,0,0,131,-2
2020-03-23,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,174,9,0,0,182,2
2020-03-24,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,218,44,0,0,207,5
2020-03-25,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,280,62,2,2,246,11
2020-03-26,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,335,55,3,1,305,17
2020-03-27,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,381,46,3,0,369,24
2020-03-28,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,404,23,5,2,426,31
2020-03-29,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,426,22,6,1,459,37
2020-03-30,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,473,47,7,1,478,43
2020-03-31,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,523,50,8,1,511,49
2020-04-01,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,584,61,10,2,557,55
2020-04-02,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,643,59,12,2,617,62
2020-04-03,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,704,61,12,0,683,68
2020-04-04,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,743,39,14,2,751,74
2020-04-05,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,830,87,16,2,801,79
2020-04-06,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,875,45,16,0,878,84
2020-04-07,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,946,71,16,0,937,88
2020-04-08,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1000,54,18,2,1005,92
2020-04-09,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1119,119,21,3,1063,95
2020-04-10,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1171,52,23,2,1169,100
2020-04-11,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1226,55,24,1,1245,102
2020-04-12,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1280,54,27,3,1305,103
2020-04-13,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1410,130,30,3,1355,103
2020-04-14,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1480,70,30,0,1464,105
2020-04-15,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1569,89,33,3,1554,106
2020-04-16,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1620,51,37,4,1647,106
2020-04-17,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1695,75,37,0,1710,104
2020-04-18,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1739,44,38,1,1776,102
2020-04-19,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1781,42,40,2,1821,99
2020-04-20,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,1923,142,42,2,1855,94
2020-04-21,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,2227,304,43,1,1966,93
2020-04-22,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,2276,49,42,-1,2246,99
2020-04-23,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,2465,189,45,3,2404,99
2020-04-24,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,2741,276,45,0,2593,103
2020-04-25,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,2829,88,47,2,2866,113
2020-04-26,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,2941,112,49,2,3026,118
2020-04-27,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3017,76,50,1,3139,124
2020-04-28,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3111,94,52,2,3203,127
2020-04-29,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3192,81,59,7,3262,131
2020-04-30,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3255,63,61,2,3317,133
2020-05-01,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3321,66,64,3,3362,133
2020-05-02,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3372,51,73,9,3409,131
2020-05-03,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3431,59,76,3,3450,128
2020-05-04,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3458,27,81,5,3496,124
2020-05-05,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3496,38,83,2,3523,117
2020-05-06,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3568,72,85,2,3550,108
2020-05-07,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3611,43,87,2,3606,100
2020-05-08,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3694,83,88,1,3656,90
2020-05-09,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3747,53,88,0,3734,82
2020-05-10,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,B,3747,0,88,0,3800,72
2020-05-11,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,4034,287,94,6,3817,59
2020-05-12,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,4164,130,95,1,4037,58
2020-05-13,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,4164,0,95,0,4236,55
2020-05-14,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,4236,72,97,2,4306,48
2020-05-15,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,4463,227,98,1,4361,43
2020-05-16,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,4578,115,98,0,4536,46
2020-05-17,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,4759,181,98,0,4688,47
2020-05-18,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,4813,54,100,2,4872,53
2020-05-19,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,4923,110,102,2,4970,55
2020-05-20,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,5003,80,107,5,5063,61
2020-05-21,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,5458,455,110,3,5135,65
2020-05-22,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,5612,154,113,3,5498,86
2020-05-23,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,5612,0,113,0,5770,101
2020-05-24,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,5922,310,116,3,5852,111
2020-05-25,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,6029,107,117,1,6079,131
2020-05-26,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,6180,151,119,2,6226,146
2020-05-27,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,6277,97,120,1,6365,161
2020-05-28,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,6538,261,120,0,6460,174
2020-05-29,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,6538,0,125,5,6666,192
2020-05-30,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,7013,475,133,8,6727,200
2020-05-31,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,7253,240,133,0,7087,223
2020-06-01,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,7443,190,133,0,7419,242
2020-06-02,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,7443,0,133,0,7677,257
2020-06-03,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,8067,624,142,9,7735,264
2020-06-04,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,8067,0,142,0,8189,290
2020-06-05,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,8651,584,152,10,8359,297
2020-06-06,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,9101,450,154,2,8830,322
2020-06-07,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,9426,325,154,0,9353,347
2020-06-08,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,9740,314,155,1,9782,367
2020-06-09,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,10080,340,161,6,10136,386
2020-06-10,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,10368,288,165,4,10469,405
2020-06-11,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,10816,448,171,6,10753,419
2020-06-12,State,Arkansas,AR,N/A,05,2020-06-13T01:48:41Z,A,11547,731,176,5,11144,437
2020-03-16,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-17,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-18,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-19,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-20,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-21,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-22,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-23,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-24,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-25,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-26,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-27,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-28,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-29,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-30,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-03-31,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-01,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-02,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-03,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-04,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-05,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-06,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-07,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-08,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-09,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-10,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-11,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-12,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-13,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-14,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-15,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-16,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-17,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-18,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-19,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-20,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-21,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-22,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-23,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-24,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,,0,0,0,0,NA,NA
2020-04-25,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-04-26,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-04-27,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-04-28,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-04-29,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-04-30,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-05-01,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-05-02,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-05-03,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-05-04,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-05-05,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-05-06,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-05-07,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-05-08,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,F,0,0,0,0,NA,NA
2020-05-09,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,D,0,0,0,0,NA,NA
2020-05-10,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,D,0,0,0,0,NA,NA
2020-05-11,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,D,0,0,0,0,NA,NA
2020-05-12,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,C,0,0,0,0,NA,NA
2020-05-13,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,C,0,0,0,0,NA,NA
2020-05-14,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,C,0,0,0,0,NA,NA
2020-05-15,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,C,0,0,0,0,NA,NA
2020-05-16,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,C,0,0,0,0,NA,NA
2020-05-17,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,C,0,0,0,0,NA,NA
2020-05-18,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,C,0,0,0,0,NA,NA
2020-05-19,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,C,0,0,0,0,NA,NA
2020-05-20,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,D,0,0,0,0,NA,NA
2020-05-21,State,American Samoa,AS,N/A,60,2020-06-13T01:48:41Z,D,0,0,0,0,NA,NA
