Date,National/State/County,State,County,fips,Last Update,Data Quality Grade,Total Cases,New Cases,Total Deaths,New Deaths
2020-04-01,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-02,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-03,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-04,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-05,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-06,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-07,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-08,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-09,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-10,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-11,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-12,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-13,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-14,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,1,0,0
2020-04-15,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-16,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-17,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-18,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-19,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-20,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-21,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-22,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-23,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-24,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-25,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,3,1,0,0
2020-04-26,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-27,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,1,0,0
2020-04-28,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-04-29,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-04-30,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-01,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-02,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-03,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-04,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-05,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,-2,0,0
2020-05-06,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-07,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-08,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-09,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-10,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-11,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-12,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-13,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-14,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-15,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-16,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-17,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-18,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-19,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-20,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-21,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-22,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,2,0,0,0
2020-05-23,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,3,1,0,0
2020-05-24,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-25,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-26,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,1,0,0
2020-05-27,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-28,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-29,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-30,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-31,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-06-01,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-06-02,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,4,0,0,0
2020-06-03,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,5,1,0,0
2020-06-04,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,5,0,0,0
2020-06-05,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,7,2,0,0
2020-06-06,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-07,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-08,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-09,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-10,County,CA,Tuolumne,109,2020-06-11T18:58:07Z,B,7,0,0,0
2020-01-26,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-01-31,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-02,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-20,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-21,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-26,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-28,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-29,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-01,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-02,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-03,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-04,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-05,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-06,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1,1,0,0
2020-03-07,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-08,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-09,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-10,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-11,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,2,1,0,0
2020-03-12,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,3,1,0,0
2020-03-13,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,5,2,0,0
2020-03-14,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,4,-1,0,0
2020-03-15,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,4,0,0,0
2020-03-16,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,4,0,0,0
2020-03-17,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,10,6,0,0
2020-03-18,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,13,3,0,0
2020-03-19,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,17,4,0,0
2020-03-20,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,19,2,0,0
2020-03-21,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,26,7,0,0
2020-03-22,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,30,4,1,1
2020-03-23,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,35,5,1,0
2020-03-24,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,39,4,1,0
2020-03-25,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,50,11,1,0
2020-03-26,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,61,11,1,0
2020-03-27,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,83,22,3,2
2020-03-28,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,98,15,3,0
2020-03-29,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,109,11,4,1
2020-03-30,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,126,17,4,0
2020-03-31,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,149,23,5,1
2020-04-01,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,160,11,5,0
2020-04-02,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,177,17,6,1
2020-04-03,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,189,12,6,0
2020-04-04,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,203,14,6,0
2020-04-05,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,221,18,6,0
2020-04-06,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,226,5,6,0
2020-04-07,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,243,17,6,0
2020-04-08,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,263,20,7,1
2020-04-09,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,274,11,7,0
2020-04-10,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,298,24,10,3
2020-04-11,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,309,11,10,0
2020-04-12,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,314,5,10,0
2020-04-13,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,317,3,10,0
2020-04-14,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,350,33,13,3
2020-04-15,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,365,15,13,0
2020-04-16,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,384,19,13,0
2020-04-17,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,396,12,13,0
2020-04-18,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,416,20,13,0
2020-04-19,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,422,6,13,0
2020-04-20,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,428,6,13,0
2020-04-21,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,443,15,13,0
2020-04-22,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,451,8,14,1
2020-04-23,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,465,14,16,2
2020-04-24,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,476,11,16,0
2020-04-25,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,496,20,16,0
2020-04-26,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,497,1,17,1
2020-04-27,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,503,6,17,0
2020-04-28,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,508,5,17,0
2020-04-29,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,517,9,17,0
2020-04-30,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,535,18,18,1
2020-05-01,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,544,9,18,0
2020-05-02,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,559,15,19,1
2020-05-03,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,566,7,19,0
2020-05-04,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,577,11,19,0
2020-05-05,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,595,18,19,0
2020-05-06,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,608,13,19,0
2020-05-07,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,631,23,19,0
2020-05-08,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,652,21,19,0
2020-05-09,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,666,14,19,0
2020-05-10,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,666,0,19,0
2020-05-11,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,678,12,19,0
2020-05-12,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,700,22,21,2
2020-05-13,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,725,25,24,3
2020-05-14,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,748,23,25,1
2020-05-15,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,764,16,25,0
2020-05-16,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,764,0,25,0
2020-05-17,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,764,0,25,0
2020-05-18,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,825,61,25,0
2020-05-19,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,837,12,28,3
2020-05-20,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,858,21,29,1
2020-05-21,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,883,25,29,0
2020-05-22,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,912,29,30,1
2020-05-23,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,912,0,30,0
2020-05-24,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,912,0,30,0
2020-05-25,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,912,0,30,0
2020-05-26,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1017,105,32,2
2020-05-27,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1038,21,32,0
2020-05-28,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1062,24,32,0
2020-05-29,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1078,16,33,1
2020-05-30,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1078,0,33,0
2020-05-31,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1078,0,33,0
2020-06-01,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1152,74,34,1
2020-06-02,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1164,12,34,0
2020-06-03,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1190,26,35,1
2020-06-04,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1216,26,35,0
2020-06-05,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1261,45,35,0
2020-06-06,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1261,0,35,0
2020-06-07,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1261,0,35,0
2020-06-08,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1341,80,35,0
2020-06-09,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1381,40,35,0
2020-06-10,County,CA,Ventura,111,2020-06-11T18:58:07Z,B,1404,23,38,3
2020-01-26,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-01-31,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-02,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-20,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-21,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-26,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-28,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-29,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-01,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-02,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-03,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-04,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-05,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-06,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,1,1,0,0
2020-03-07,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-08,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-09,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-10,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-11,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-12,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-13,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,2,1,0,0
2020-03-14,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,2,0,0,0
2020-03-15,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,2,0,0,0
2020-03-16,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,2,0,0,0
2020-03-17,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,4,2,0,0
2020-03-18,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,5,1,0,0
2020-03-19,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,5,0,0,0
2020-03-20,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,6,1,0,0
2020-03-21,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,6,0,0,0
2020-03-22,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,6,0,1,1
2020-03-23,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,8,2,1,0
2020-03-24,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,10,2,1,0
2020-03-25,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,11,1,1,0
2020-03-26,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,11,0,1,0
2020-03-27,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,16,5,1,0
2020-03-28,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,16,0,1,0
2020-03-29,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,16,0,1,0
2020-03-30,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,24,8,1,0
2020-03-31,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,25,1,1,0
2020-04-01,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,28,3,1,0
2020-04-02,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,33,5,1,0
2020-04-03,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,33,0,1,0
2020-04-04,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,37,4,1,0
2020-04-05,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,37,0,1,0
2020-04-06,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,50,13,1,0
2020-04-07,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,56,6,2,1
2020-04-08,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,67,11,3,1
2020-04-09,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,71,4,3,0
2020-04-10,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,75,4,3,0
2020-04-11,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,88,13,3,0
2020-04-12,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,93,5,3,0
2020-04-13,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,101,8,4,1
2020-04-14,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,102,1,4,0
2020-04-15,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,116,14,7,3
2020-04-16,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,125,9,7,0
2020-04-17,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,126,1,8,1
2020-04-18,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,126,0,8,0
2020-04-19,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,137,11,9,1
2020-04-20,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,142,5,10,1
2020-04-21,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,146,4,10,0
2020-04-22,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,151,5,12,2
2020-04-23,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,155,4,12,0
2020-04-24,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,157,2,13,1
2020-04-25,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,158,1,13,0
2020-04-26,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,161,3,14,1
2020-04-27,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,161,0,16,2
2020-04-28,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,162,1,16,0
2020-04-29,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,163,1,16,0
2020-04-30,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,164,1,16,0
2020-05-01,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,169,5,16,0
2020-05-02,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,171,2,16,0
2020-05-03,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,171,0,17,1
2020-05-04,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,171,0,19,2
2020-05-05,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,172,1,19,0
2020-05-06,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,172,0,20,1
2020-05-07,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,172,0,20,0
2020-05-08,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,172,0,20,0
2020-05-09,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,172,0,20,0
2020-05-10,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,173,1,20,0
2020-05-11,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,174,1,20,0
2020-05-12,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,177,3,22,2
2020-05-13,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,179,2,22,0
2020-05-14,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,182,3,22,0
2020-05-15,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,182,0,22,0
2020-05-16,County,CA,Yolo,113,2020-06-11T18:58:07Z,B,183,1,22,0
